"","value","rating.rt","id","pic_path","participant"
"193",6.412388393,2.3262,17766,"MH_0064.jpg",17766
"194",2.54749504,2.0408,17766,"EC_0038.jpg",17766
"195",2.53125,3.1578,17766,"JL_0002.jpg",17766
"196",6.65202192,3.8981,18645,"EC_0018.jpg",18645
"197",8.580758692,6.9805,18645,"MH_0035.jpg",18645
"198",6.896612812,3.5853,18645,"EC_0100.jpg",18645
"199",3.978647014,6.6962,18645,"EC_0062.jpg",18645
"200",8.980772865,4.5771,18645,"EC_0172.jpg",18645
"201",4.234871032,6.3178,18645,"EC_0198.jpg",18645
"202",1.536222128,6.2818,18645,"EC_0182.jpg",18645
"203",0.08320342,2.6837,18645,"EC_0024.jpg",18645
"204",0.877739985,2.9135,18645,"EC_0003.jpg",18645
"205",8.920068027,9.6601,18645,"MH_0056.jpg",18645
"206",8.07687311,13.4129,18645,"MH_0017.jpg",18645
"207",0,7.3971,18645,"MH_0048.jpg",18645
"208",0.009979686,13.189,18645,"MH_0042.jpg",18645
"209",0.765778534,3.7069,18645,"JL_0002.jpg",18645
"210",1.925370843,3.1601,18645,"MH_0003.jpg",18645
"211",6.027317177,27.887,18645,"EC_0079.jpg",18645
"212",2.064554989,3.6345,18645,"EC_0029.jpg",18645
"213",6.895372732,7.8198,18645,"EC_0099.jpg",18645
"214",0.089226663,56.9359,18645,"EC_0242.jpg",18645
"215",1.454731198,70.2776,18645,"EC_0240.jpg",18645
"216",7.398608749,6.2296,18645,"MH_0002.jpg",18645
"217",2.382251512,3.957,18645,"EC_0071.jpg",18645
"218",3.909497827,3.5621,18645,"MH_0067.jpg",18645
"219",7.283635676,2.763,18645,"MH_0064.jpg",18645
"220",8.41299367,2.7114,18645,"EC_0139.png",18645
"221",3.806807445,6.7457,18645,"EC_0150.jpg",18645
"222",8.192318594,2.8323,18645,"EC_0096.jpg",18645
"223",7.640483277,4.716,18645,"EC_0153.jpg",18645
"224",0.127610072,10.5014,18645,"MH_0013.jpg",18645
"225",0.047772581,33.9539,18645,"MH_0071.jpg",18645
"226",7.65371079,3.5215,18645,"MH_0036.jpg",18645
"227",1.789375472,4.1446,18645,"EC_0075.jpg",18645
"228",2.781438964,7.1525,18645,"MH_0011.jpg",18645
"229",9.99492158,28.5283,18645,"EC_0202.jpg",18645
"230",3.955853175,34.4149,18645,"EC_0014.jpg",18645
"231",2.568617725,12.0791,18645,"EC_0001.jpg",18645
"232",8.019238946,6.4767,18645,"EC_0032.jpg",18645
"233",7.907986111,22.6071,18645,"EC_0103.jpg",18645
"234",2.931665722,24.823,18645,"EC_0044.jpg",18645
"235",8.051362906,3.2684,18645,"MH_0069.jpg",18645
"236",0.078715514,5.9867,18645,"EC_0235.jpg",18645
"237",9.557645975,45.9364,18645,"EC_0221.jpg",18645
"238",0.583723073,23.4709,18645,"EC_0184.jpg",18645
"239",0.914233749,37.1832,18645,"MH_0021.jpg",18645
"240",9.330061886,88.6168,18645,"EC_0040.jpg",18645
"241",1.099123677,4.412,18645,"MH_0005.jpg",18645
"242",1.553169879,3.8943,18645,"MH_0070.jpg",18645
"243",7.894640495,3.1892,18645,"MH_0047.jpg",18645
"244",3.614122732,6.9378,18645,"MH_0054.jpg",18645
"245",1.969305083,3.5817,18645,"MH_0014.jpg",18645
"246",5.314212491,15.4747,18645,"EC_0090.jpg",18645
"247",0.303583239,43.9517,18645,"MH_0020.jpg",18645
"248",5.403616308,57.1039,18645,"EC_0070.jpg",18645
"249",9.316834373,11.1608,18645,"EC_0020.jpg",18645
"250",0.865516345,35.9138,18645,"EC_0016.jpg",18645
"251",7.661210317,32.6645,18645,"EC_0101.jpg",18645
"252",8.553831255,64.5969,18645,"EC_0093.jpg",18645
"253",3.49790958,188.335,18645,"MH_0040.jpg",18645
"254",8.232237339,5.6924,18645,"EC_0239.jpg",18645
"255",3.675181878,6.2262,18645,"EC_0086.jpg",18645
"256",2.312807067,3.8714,18645,"EC_0059.jpg",18645
"257",2.018672052,4.1535,18645,"EC_0152.jpg",18645
"258",3.463364512,2.9443,18645,"EC_0113.jpg",18645
"259",8.008727797,8.0851,18645,"EC_0097.jpg",18645
"260",0.141250945,3.8679,18645,"EC_0135.jpg",18645
"261",0.056453137,4.3228,18645,"JL_0003.jpeg",18645
"262",3.015873016,10.482,18645,"MH_0060.jpg",18645
"263",1.318972033,13.2349,18645,"EC_0232.jpg",18645
"264",8.674709467,4.7936,18645,"EC_0237.jpg",18645
"265",2.705203609,3.8035,18645,"MH_0068.jpg",18645
"266",0.031946807,4.0911,18645,"EC_0234.jpg",18645
"267",7.071286848,11.8214,18645,"MH_0055.jpg",18645
"268",5.403439153,11.2908,18645,"EC_0158.jpg",18645
"269",1.761267007,4.9238,18645,"EC_0118.jpg",18645
"270",0.206620843,13.9762,18645,"EC_0061.jpg",18645
"271",0.651395975,3.3759,18645,"EC_0151.jpg",18645
"272",4.04307209,4.4625,18645,"EC_0167.jpg",18645
"273",8.846489985,3.4485,18645,"MH_0050.jpg",18645
"274",7.917493386,8.2908,18645,"EC_0124.jpeg",18645
"275",7.994023998,8.1834,18645,"EC_0084.jpg",18645
"276",1.900273998,15.8801,18645,"MH_0041.jpg",18645
"277",7.881944444,24.1312,18645,"EC_0138.png",18645
"278",8.606268896,22.7973,18645,"EC_0098.jpg",18645
"279",3.401242441,27.5263,18645,"EC_0063.jpg",18645
"280",3.805094955,7.6509,18645,"EC_0011.jpg",18645
"281",6.790261243,14.9928,18645,"EC_0195.jpg",18645
"282",1.799768519,10.3835,18645,"EC_0007.jpg",18645
"283",5.739087302,6.6771,18645,"EC_0219.jpg",18645
"284",7.922630858,3.6104,18645,"MH_0046.jpg",18645
"285",3.496551398,4.117,18645,"EC_0213.jpg",18645
"286",0.530990174,4.8518,18645,"EC_0033.jpeg",18645
"287",3.205014645,6.8598,18645,"MH_0073.jpg",18645
"288",4.502078609,4.7404,18645,"EC_0064.jpg",18645
"289",0.012577948,4.0386,18645,"MH_0010.jpg",18645
"290",0.120287698,4.1421,18645,"EC_0133.jpg",18645
"291",5.791524943,21.4968,18645,"EC_0092.jpg",18645
"292",0.003602135,16.9094,18645,"MH_0025.jpg",18645
"293",0.718301209,4.6338,18645,"EC_0166.jpg",18645
"294",0.17780376,3.3663,18645,"MH_0066.jpg",18645
"295",0.46621079,3.4549,18645,"EC_0028.jpg",18645
"296",5.654171391,5.0014,18645,"EC_0250.jpg",18645
"297",8.361382748,3.7558,18645,"EC_0120.jpg",18645
"298",0.677555745,27.3364,18645,"EC_0244.jpg",18645
"299",0.077003023,4.1074,18645,"MH_0062.jpg",18645
"300",6.660171013,9.9488,18645,"MH_0061.jpg",18645
"301",0.415367536,4.7214,18645,"EC_0089.jpg",18645
"302",8.525191327,3.8402,18645,"EC_0055.jpg",18645
"303",5.676847128,13.0666,18645,"EC_0174.jpg",18645
"304",0.062299225,5.2613,18645,"MH_0019.jpg",18645
"305",7.558401833,4.1354,18645,"MH_0006.jpg",18645
"306",1.367748488,7.9007,18645,"MH_0023.jpg",18645
"307",9.86022534,5.5926,18645,"EC_0108.jpg",18645
"308",1.340998205,3.2907,18645,"MH_0053.jpg",18645
"309",7.259365552,9.0739,18645,"MH_0009.jpg",18645
"310",2.178051776,7.0778,18645,"EC_0245.jpg",18645
"311",0.0612363,2.8415,18645,"JL_0001.jpeg",18645
"312",0.098320578,2.6251,18645,"EC_0129.jpeg",18645
"313",1.727666761,3.3543,18645,"EC_0125.jpeg",18645
"314",7.287946429,2.6484,18645,"EC_0038.jpg",18645
"315",8.758680556,2.9356,18645,"EC_0053.jpg",18645
"316",1.616532029,2.8325,18645,"EC_0171.jpg",18645
"317",0.614075491,3.7544,18645,"MH_0031.jpg",18645
"318",6.53084845,5.9636,18645,"EC_0170.jpg",18645
"319",0.814968348,7.3294,18645,"EC_0160.jpg",18645
"320",1.753058862,3.2146,18645,"EC_0095.jpg",18645
"321",6.883621504,2.5407,18645,"EC_0141.jpg",18645
"322",0.013640873,3.9928,18645,"EC_0230.jpg",18645
"323",6.677414021,5.8827,18645,"EC_0131.jpg",18645
"324",0.148986678,6.2963,18645,"MH_0028.jpg",18645
"325",9.299886621,4.3795,18645,"EC_0200.png",18645
"326",8.05827192,6.8658,18645,"MH_0008.jpg",18645
"327",5.860437925,2.8976,18645,"EC_0046.jpg",18645
"328",9.399447279,18.366,18645,"MH_0044.jpg",18645
"329",5.956160242,16.2293,18645,"MH_0007.jpg",18645
"330",1.408553005,20.5723,18645,"EC_0010.jpg",18645
"331",1.943440571,32.1875,18645,"EC_0087.jpg",18645
"332",9.829695767,3.5237,18645,"EC_0119.jpg",18645
"333",1.136444161,8.4612,18645,"EC_0006.jpg",18645
"334",7.33571901,12.6125,18645,"EC_0072.jpg",18645
"335",6.830829554,6.1319,18645,"MH_0022.jpg",18645
"336",0.028344671,2.7161,18645,"EC_0204.jpg",18645
"337",0.336829176,2.5806,18645,"EC_0002.jpg",18645
"338",0.086333144,4.9384,18645,"EC_0154.jpg",18645
"339",0.130798847,6.6702,18645,"EC_0027.jpg",18645
"340",9.877881708,4.6903,18645,"EC_0177.jpg",18645
"341",0.893093348,9.2813,18645,"EC_0115.jpg",18645
"342",0.197526927,2.9387,18645,"MH_0049.jpg",18645
"343",9.380964191,2.804,18645,"EC_0165.jpg",18645
"344",0.402966742,7.4373,18645,"EC_0083.jpg",18645
"345",0.004251701,7.8498,18645,"EC_0048.jpg",18645
"346",0.094482237,3.3151,18645,"EC_0249.jpg",18645
"347",0.647852891,7.1139,18645,"EC_0142.jpg",18645
"348",0.258349868,3.5257,18645,"EC_0085.jpg",18645
"349",0.011987434,3.4372,18645,"EC_0022.jpg",18645
"350",0.233016818,3.012,18645,"MH_0063.jpg",18645
"351",9.505208333,3.7613,18645,"EC_0163.jpg",18645
"352",8.410100151,6.291,18645,"MH_0026.jpg",18645
"353",5.742748488,4.2912,18645,"EC_0156.jpg",18645
"354",6.013912509,2.8582,18645,"EC_0176.jpg",18645
"355",8.365162037,3.5546,18645,"MH_0037.jpg",18645
"356",4.680590986,8.4597,18645,"EC_0164.jpg",18645
"357",7.777541572,5.4312,18645,"EC_0199.jpg",18645
"358",0.236737056,5.4219,18645,"EC_0077.jpg",18645
"359",3.682386149,8.99,18645,"MH_0038.jpg",18645
"360",0.395231009,2.9592,18645,"EC_0039.jpg",18645
"361",0.048008787,4.6875,18645,"EC_0005.jpg",18645
"362",7.387625189,13.6945,18645,"MH_0030.jpg",18645
"363",2.029832766,12.3699,18645,"MH_0004.jpg",18645
"364",1.98985497,11.7425,18645,"EC_0071.jpg",18645
"365",7.362528345,4.0845,18645,"MH_0029.jpg",18645
"366",0.081018519,5.2765,18645,"MH_0016.jpg",18645
"367",6.863898337,4.7203,18645,"EC_0111.jpg",18645
"368",5.361571712,8.4242,18645,"EC_0036.jpeg",18645
"369",8.660419029,7.9248,18645,"EC_0238.jpg",18645
"370",7.08699452,14.8678,18645,"EC_0009.jpg",18645
"371",3.999492158,27.4191,18645,"MH_0001.jpg",18645
"372",7.355324074,28.1149,18645,"MH_0012.jpg",18645
"373",1.30237859,16.5547,18645,"EC_0019.jpg",18645
"374",0.089049509,4.4362,18645,"EC_0185.jpg",18645
"375",3.285501701,13.3272,18645,"EC_0147.png",18645
"376",1.393435847,4.6638,18645,"JL_0004.jpg",18645
"377",0,3.9015,18645,"MH_0065.jpg",18645
"378",0,5.8824,18645,"MH_0057.jpg",18645
"379",0,5.7033,18645,"MH_0024.jpg",18645
"380",9.924473262,5.4455,18645,"EC_0106.jpg",18645
"381",0.101863662,3.9503,18645,"EC_0105.jpg",18645
"382",0.362162226,5.6416,18645,"MH_0027.jpg",18645
"383",8.640695862,12.3846,18645,"EC_0116.jpg",18645
"384",9.383267196,4.8425,18645,"EC_0236.jpg",18645
"385",4.544831822,2.6871,18645,"EC_0060.jpg",18645
"386",6.987020503,7.8105,18645,"EC_0169.png",18645
"387",6.57431028,5.4026,18645,"MH_0045.jpg",18645
"388",3.092580782,4.3394,18645,"EC_0140.jpg",18645
"389",1.823270975,10.1712,18645,"EC_0109.jpg",18645
"390",4.427910053,8.9733,18645,"EC_0057.jpeg",18645
"391",9.08082411,3.1616,18730,"MH_0073.jpg",18730
"392",8.007188585,4.0753,18730,"EC_0039.jpg",18730
"393",9.953318762,3.0906,18730,"MH_0068.jpg",18730
"394",9.963624984,3.0788,18730,"EC_0063.jpg",18730
"395",8.89073932,3.8111,18730,"EC_0182.jpg",18730
"396",9.996692476,4.7535,18730,"EC_0103.jpg",18730
"397",9.990325443,3.1958,18730,"EC_0003.jpg",18730
"398",7.976325141,3.6119,18730,"EC_0092.jpg",18730
"399",4.962932284,6.6738,18730,"EC_0019.jpg",18730
"400",4.022156731,5.6801,18730,"EC_0095.jpg",18730
"401",7.066193111,4.2629,18730,"MH_0024.jpg",18730
"402",8.008899507,3.4069,18730,"MH_0025.jpg",18730
"403",5.996944367,4.745,18730,"EC_0022.jpg",18730
"404",0.010437012,7.8325,18730,"EC_0242.jpg",18730
"405",5.050727965,4.355,18730,"MH_0019.jpg",18730
"406",9.002412342,3.4728,18730,"MH_0011.jpg",18730
"407",9.932623,3.6586,18730,"EC_0001.jpg",18730
"408",7.094145275,5.0274,18730,"MH_0057.jpg",18730
"409",7.933099656,3.4948,18730,"MH_0006.jpg",18730
"410",0.000950405,4.6239,18730,"MH_0048.jpg",18730
"411",4.989038861,4.9411,18730,"EC_0154.jpg",18730
"412",9.992797852,3.0253,18730,"EC_0046.jpg",18730
"413",8.024133107,3.6662,18730,"MH_0038.jpg",18730
"414",5.980177138,4.3751,18730,"MH_0042.jpg",18730
"415",8.016985212,4.5409,18730,"MH_0020.jpg",18730
"416",8.054560586,3.1581,18730,"EC_0141.jpg",18730
"417",8.066456628,4.7782,18730,"JL_0002.jpg",18730
"418",3.957808237,5.4739,18730,"EC_0048.jpg",18730
"419",7.882358127,3.8591,18730,"MH_0007.jpg",18730
"420",8.925287156,6.3711,18730,"MH_0013.jpg",18730
"421",8.883149647,6.0117,18730,"MH_0037.jpg",18730
"422",9.939422123,7.7602,18730,"EC_0029.jpg",18730
"423",8.927837069,2.627,18730,"EC_0250.jpg",18730
"424",7.165748233,6.6888,18730,"EC_0163.jpg",18730
"425",8.964385502,5.3949,18730,"EC_0038.jpg",18730
"426",5.988761781,5.1796,18730,"EC_0176.jpg",18730
"427",6.997545999,3.0117,18730,"EC_0174.jpg",18730
"428",9.943735274,3.4715,18730,"MH_0069.jpg",18730
"429",8.035224067,3.6058,18730,"MH_0045.jpg",18730
"430",7.990214999,6.8592,18730,"EC_0032.jpg",18730
"431",9.91281467,3.2906,18730,"EC_0138.png",18730
"432",7.924710713,3.0569,18730,"EC_0100.jpg",18730
"433",6.033536396,3.8593,18730,"EC_0232.jpg",18730
"434",9.975258479,3.2053,18730,"EC_0085.jpg",18730
"435",9.018869551,3.5122,18730,"EC_0169.png",18730
"436",7.88235619,2.8937,18730,"EC_0221.jpg",18730
"437",10,4.8954,18730,"MH_0065.jpg",18730
"438",8.929030645,3.6786,18730,"EC_0087.jpg",18730
"439",8.064829024,3.4745,18730,"JL_0001.jpeg",18730
"440",4.08177839,5.2279,18730,"EC_0005.jpg",18730
"441",7.142807733,4.9194,18730,"EC_0108.jpg",18730
"442",3.01763141,3.6703,18730,"MH_0004.jpg",18730
"443",4.018856957,4.2623,18730,"EC_0235.jpg",18730
"444",8.967984639,3.2284,18730,"MH_0028.jpg",18730
"445",0.88929579,5.0779,18730,"EC_0204.jpg",18730
"446",9.976773701,3.7919,18730,"EC_0036.jpeg",18730
"447",6.035624186,5.3122,18730,"MH_0066.jpg",18730
"448",9.893428742,3.7596,18730,"EC_0202.jpg",18730
"449",9.978846959,4.7938,18730,"EC_0219.jpg",18730
"450",8.04666283,3.137,18730,"MH_0029.jpg",18730
"451",9.987393818,4.8568,18730,"EC_0109.jpg",18730
"452",7.025361561,3.5618,18730,"EC_0028.jpg",18730
